bookId,COUNT(*),cnum
60695,119,119
60696,10,10
60697,44,44
60698,193,193
60699,397,397
60700,290,290
60701,111,111
60702,181,181
60703,110,110
60704,653,653
60705,24,24
60706,19,19
60707,82,82
60708,20,20
60709,58,58
60710,96,96
60711,253,253
60712,126,126
60713,150,150
60714,159,159
60715,480,480
60716,103,103
60717,288,288
60718,61,61
60719,213,213
60720,193,193
60721,181,181
60722,174,174
60723,39,39
60724,634,909
60725,646,646
60726,370,370
60727,203,203
60728,282,282
60729,48,48
60730,30,30
60731,37,37
60732,60,60
60733,42,42
60734,57,449
60735,265,265
60736,178,178
60737,127,127
60738,26,26
60739,115,115
60740,220,220
60741,398,398
60742,45,45
60743,32,32
60744,113,113
60745,478,478
60746,175,175
60747,61,61
60748,225,225
60749,111,111
60750,51,51
60751,109,109
60752,43,43
60753,65,65
60754,51,51
60755,1509,1509
60756,320,320
60757,96,96
60758,923,923
60759,32,32
60760,52,52
60761,17,17
60762,23,23
60763,221,221
60764,389,389
60765,96,96
60766,75,75
60767,210,210
60768,250,250
60769,141,141
60770,23,23
60771,121,121
60772,175,175
60773,96,96
60774,864,988
60775,109,109
60776,125,125
60777,270,270
60778,47,47
60779,154,154
60780,47,47
60781,57,57
60782,209,209
60783,55,55
60784,89,89
60785,435,435
60786,357,357
60787,107,107
60788,48,48
60789,166,166
60790,16,16
60791,68,68
60792,146,146
60793,149,149
60794,44,44
60795,159,159
60796,127,127
60797,27,27
60798,330,330
60799,756,756
60800,198,198
60801,34,34
60802,813,813
60803,138,138
60804,773,773
60805,66,66
60806,106,106
60807,97,97
60808,125,125
60809,93,93
60810,343,343
60811,33,33
60812,119,119
60813,117,117
60814,177,177
60815,99,99
60816,200,200
60817,114,114
60818,290,290
60819,47,47
60820,15,15
60821,256,256
60822,54,54
60823,231,231
60824,142,142
60825,62,62
60826,41,41
60827,47,47
60828,17,17
60829,83,83
60830,280,280
60831,74,74
60832,115,115
60833,239,239
60834,210,210
60835,475,475
60836,284,284
60837,53,53
60838,142,142
60839,185,185
60840,93,93
60841,138,138
60842,3,3
60843,189,189
60844,273,273
60845,40,40
60846,120,120
60847,188,188
60848,168,168
60849,38,38
60850,202,202
60851,60,60
60852,109,109
60853,538,538
60854,73,73
60855,104,104
60856,91,91
60857,33,33
60858,253,253
60859,60,60
60860,42,42
60861,98,98
60862,453,453
60863,207,207
60864,65,65
60865,17,554
60866,257,257
60867,204,204
60868,145,145
60869,152,152
60870,388,388
60871,542,542
60872,86,212
60873,201,201
60874,336,336
60875,57,57
60876,959,959
60877,353,353
60878,130,130
60879,105,105
60880,3,3
60881,70,70
60882,39,39
60883,30,30
60884,460,460
60885,33,33
60886,261,261
60887,173,173
60888,446,446
60889,102,102
60890,1615,1615
60891,55,55
60892,114,114
60893,184,184
60894,127,127
60895,440,440
60896,123,123
60897,461,461
60898,273,273
60899,56,56
60900,187,187
60901,200,200
60902,407,407
60903,526,526
60904,158,158
60905,43,43
60906,67,67
60907,11,11
60908,53,53
60909,218,218
60910,92,92
60911,15,15
60912,68,68
60913,144,144
60914,26,26
60915,935,935
60916,326,326
60917,227,227
60918,140,140
60919,186,186
60920,178,178
60921,163,163
60922,72,72
60923,111,111
60924,70,70
60925,763,763
60926,656,656
60927,77,77
60928,149,149
60929,235,235
60930,22,22
60931,382,382
60932,55,55
60933,20,20
60934,770,770
60935,74,74
60936,56,56
60937,203,203
60938,247,247
60939,505,505
60940,177,177
60941,56,56
60942,110,110
60943,18,18
60944,65,65
60945,53,53
60946,218,218
60947,88,88
60948,253,253
60949,9,9
60950,507,507
60951,65,65
60952,111,111
60953,82,82
60954,212,212
60955,55,55
60956,12,12
60957,153,153
60958,34,34
60959,176,176
60960,259,259
60961,150,150
60962,150,150
60963,182,182
60964,292,292
60965,201,201
60966,307,307
60967,610,610
60968,147,147
60969,113,113
60970,39,39
60971,300,300
60972,151,151
60973,507,507
60974,24,24
60975,151,151
60976,382,382
60977,242,242
60978,66,66
60979,41,41
60980,175,267
60981,225,225
60982,115,115
60983,48,48
60984,66,66
60985,41,41
60986,131,131
60987,139,139
60988,36,36
60989,285,285
60990,102,102
60991,58,58
60992,105,105
60993,325,325
60994,235,235
60995,177,177
60996,290,290
60997,302,302
60998,764,764
60999,156,156
61000,190,190
61001,59,59
61002,30,30
61003,26,26
61004,132,132
61005,329,329
61006,835,835
61007,779,779
61008,228,228
61009,755,755
61010,218,218
61011,109,109
61012,895,895
61013,58,58
61014,407,407
61015,101,101
61016,145,145
61017,82,82
61018,1108,1108
61019,269,269
61020,146,146
61021,46,46
61022,57,57
61023,11,11
61024,76,76
61025,36,36
61026,184,184
61027,11,11
61028,195,195
61029,164,164
61030,107,107
61031,373,373
61032,106,106
61033,201,201
61034,153,153
61035,878,878
61036,342,342
61037,147,147
61038,217,217
61039,367,367
61040,42,42
61041,110,110
61042,150,150
61043,44,44
61044,28,28
61045,630,630
61046,76,76
61047,293,293
61048,1014,1014
61049,25,25
61050,112,112
61051,1533,1533
61052,291,291
61053,62,62
61054,916,916
61055,81,81
61056,85,85
61057,170,170
61058,64,64
61059,1111,1111
61060,137,137
61061,135,135
61062,56,56
61063,925,925
61064,1309,1309
61065,43,43
61066,123,123
61067,29,29
61068,272,272
61069,61,61
61070,101,101
61071,251,251
61072,288,371
61073,190,190
61074,55,55
61075,104,104
61076,77,77
61077,82,131
61078,632,632
61079,215,215
61080,102,102
61081,322,322
61082,143,143
61083,51,51
61084,79,80
61085,421,421
61086,1375,1375
61087,150,150
61088,94,94
61089,79,79
61090,98,98
61091,91,91
61092,29,29
61093,41,41
61094,422,422
61095,82,82
61096,69,69
61097,153,153
61098,314,314
61099,166,166
61100,112,112
61101,95,95
61102,234,234
61103,16,16
61104,391,391
61105,592,592
61106,70,70
61107,274,274
61108,1177,1177
61109,684,684
61110,326,326
61111,286,286
61112,138,138
61113,291,291
61114,141,141
61115,183,183
61116,98,98
61117,34,34
61118,139,139
61119,715,715
61120,39,39
61121,462,462
61122,276,276
61123,47,47
61124,38,38
61125,1445,1445
61126,31,31
61127,184,184
61128,46,46
61129,186,186
61130,479,479
61131,210,210
61132,145,145
61133,483,483
61134,236,236
61135,114,114
61136,864,864
61137,179,236
61138,246,246
61139,169,169
61140,429,429
61141,198,198
61143,83,83
61144,454,454
61145,279,279
61146,747,747
61147,45,45
61148,21,21
61149,53,53
61150,52,52
61151,98,98
61152,383,383
61153,318,318
61158,98,98
61159,208,208
61161,184,184
61162,236,236
61164,695,738
61166,635,635
61167,116,418
61169,47,120
61170,32,32
61171,51,51
61172,73,73
61173,36,36
61174,28,28
61175,101,101
61176,147,147
61177,507,507
61178,73,73
61179,84,84
61180,120,120
61181,105,105
61182,384,384
61183,1486,1486
61184,219,219
61185,50,50
61186,213,213
61187,1546,1546
61190,87,87
61192,340,340
61194,250,250
61195,299,299
61196,176,176
61197,618,618
61198,145,145
61199,228,228
61200,1548,1548
61201,183,183
61202,296,296
61206,759,759
61208,589,589
61209,39,39
61210,77,77
61211,182,182
61213,81,81
61214,81,81
61215,161,161
61216,141,141
61217,84,84
61218,75,75
61219,90,90
61222,28,28
61223,290,290
61224,394,394
61226,70,73
61228,23,23
61229,110,110
61232,78,78
61233,69,69
61236,186,186
61698,73,73
61699,88,88
61700,145,145
61701,152,152
61704,229,229
61706,213,213
61709,54,54
61711,57,57
61712,386,386
61716,289,289
61719,246,246
61723,45,45
61724,26,26
61725,1,1
61726,65,65
61728,148,148
61731,31,31
61732,151,151
61734,44,44
61735,142,142
61737,37,37
61738,131,131
61739,34,34
61741,28,28
61742,56,56
61743,24,24
61744,37,37
61745,28,28
61746,76,76
61748,9,9
61749,34,34
61750,46,46
61752,41,41
61753,114,114
61754,136,136
61755,156,156
61757,317,317
61759,16,16
61760,56,56
61761,91,91
61762,20,20
61763,159,159
61764,106,106
61765,68,68
61766,30,30
61767,32,32
61768,20,20
61769,12,12
61770,18,18
61771,9,9
61772,157,157
61773,690,690
61775,52,52
61776,61,61
61777,156,156
61778,66,66
61779,1,1
61780,179,179
61781,201,201
61782,31,31
61783,237,237
61784,25,25
61785,107,107
61786,89,89
61787,251,251
61788,256,256
61789,33,33
61790,139,139
61791,56,56
61792,241,241
61793,132,132
61794,59,59
61795,532,532
61796,201,201
61797,15,15
61798,19,19
61799,134,134
61800,24,24
61801,65,65
61802,64,64
61803,210,210
61804,157,157
61805,313,313
61806,18,18
61807,184,184
61808,312,312
61809,10,10
61810,80,80
61811,194,194
61812,438,438
61813,17,17
61814,64,64
61815,12,12
61816,361,361
61817,57,57
61818,50,50
61819,57,57
61820,238,238
61821,174,174
61822,223,223
61823,207,207
61824,90,90
61825,133,133
61826,35,35
61827,10,10
61828,196,196
61829,46,46
61830,62,62
61831,326,326
61832,25,25
61833,10,10
61834,47,47
61835,18,18
61836,8,8
61837,52,52
61838,9,9
61839,43,43
61840,120,120
61841,136,136
61842,141,141
61843,199,199
61844,267,267
61845,111,111
61846,20,20
61847,142,142
61848,28,28
61849,52,52
61850,271,271
61851,18,18
61852,25,25
61853,55,55
61854,39,39
61855,335,335
61856,7,7
61857,51,51
61858,52,52
61859,111,111
61860,63,63
61861,278,278
61862,68,68
61863,23,23
61864,3,3
61865,46,46
61866,314,314
61867,111,111
61868,43,43
61869,51,51
61870,61,61
61871,44,44
61872,335,335
61873,76,76
61874,176,176
61875,33,33
61876,23,23
61877,23,23
61878,6,6
61879,151,151
61880,22,22
61881,269,269
61884,35,35
61886,171,171
61887,31,31
61888,69,69
61889,156,156
61890,149,149
61891,64,64
61892,489,489
61893,13,13
61894,66,66
61895,123,123
61896,35,35
61897,55,55
61898,41,41
61899,13,13
61900,336,336
61901,66,66
61902,62,62
61903,100,100
61904,281,281
61905,15,15
61906,31,31
61907,38,38
61909,44,44
61910,21,21
61911,191,191
61912,166,166
61918,11,11
61919,209,209
61920,11,11
61921,27,27
61923,40,40
61924,200,200
61925,35,35
61926,39,39
61927,20,20
61928,33,33
61930,18,18
61931,15,15
61933,272,272
61934,11,11
61935,44,44
61936,15,15
61938,68,68
61939,24,24
61940,37,37
61941,103,103
61943,362,362
61945,14,14
61946,219,219
61948,384,384
61949,45,45
61950,178,178
61951,29,29
61952,108,108
61953,50,50
61954,16,16
61955,18,18
61956,10,10
61957,66,66
61958,44,44
61959,39,39
61960,72,72
61961,75,75
61962,123,123
61963,173,173
61964,249,249
61965,25,25
61966,36,36
61967,21,21
61968,87,87
61969,73,73
61972,416,416
61973,74,74
61974,69,69
61975,61,61
61976,58,58
61977,87,87
61978,61,61
61980,49,49
61981,59,59
61984,59,59
61985,262,262
61986,35,35
61989,100,100
61990,61,61
61992,108,108
61993,29,29
61995,50,50
61998,28,28
62000,34,34
62001,29,29
62002,22,22
62003,48,48
62121,51,51
62123,88,88
62124,35,35
62125,90,90
62127,112,112
62129,60,60
62130,47,47
62131,135,135
62132,12,225
62133,54,54
62135,200,200
62137,49,49
62140,224,224
62142,103,103
62144,22,22
62145,79,79
62146,70,70
62147,40,56
62149,248,248
62151,487,487
62155,29,29
62156,131,136
62158,66,66
62159,139,162
62160,326,326
62161,194,194
62162,76,76
62163,42,42
62164,112,112
62165,63,63
62167,121,121
62169,35,35
62170,355,355
62174,136,136
62177,165,165
62178,337,337
62186,13,13
62187,38,38
62188,178,178
62189,82,82
62263,129,129
62264,145,145
62267,108,108
62268,39,39
62269,138,138
62271,336,336
62505,50,50
62506,542,542
62507,81,81
62508,64,64
62509,340,389
62510,121,121
62511,213,213
62513,124,124
62514,183,183
62515,63,63
62516,239,239
62517,61,61
62518,217,217
62519,141,141
62520,101,101
62521,111,111
62522,54,54
62523,394,394
62524,60,60
62525,112,112
62526,88,88
62527,70,70
62528,24,24
62529,85,85
62530,49,49
62531,380,380
62532,70,70
62533,399,399
62534,578,578
62536,228,228
62538,89,89
62540,92,92
62541,99,99
62542,182,182
62543,466,466
62544,287,287
62545,393,393
62546,254,254
62547,39,39
62548,157,157
62549,103,103
62550,105,105
62551,280,280
62552,243,243
62553,45,45
62554,72,72
62555,184,184
62556,166,166
62557,419,419
62558,159,159
62559,36,36
62560,175,175
62561,131,131
62562,73,73
62563,121,121
62564,51,51
62565,668,668
62566,102,102
62567,230,420
62568,149,149
62569,131,131
62570,431,432
62571,133,133
62572,76,76
62573,674,674
62574,125,125
62575,229,229
62576,58,58
62577,215,215
62578,124,124
62579,472,473
62580,138,138
62581,320,320
62582,271,271
62583,203,203
62584,469,469
62585,106,106
62586,147,147
62587,310,310
62588,76,76
62589,57,57
62590,10,10
62591,193,193
62592,2,2
62593,44,44
62594,146,146
62595,288,288
62596,21,21
62597,329,329
62598,37,37
62599,492,492
62600,74,74
62601,186,186
62602,27,27
62603,111,111
62604,25,25
62605,267,267
62606,1,1
62607,526,526
62608,50,50
62609,67,67
62610,605,605
62611,233,233
62612,3,3
62613,199,199
62614,47,47
62615,77,77
62616,77,77
62617,168,168
62618,308,308
62619,81,81
62620,104,104
62621,52,52
62622,11,11
62623,110,110
62624,1,1
62625,5,5
62626,102,102
62627,849,849
62628,124,124
62629,63,63
62630,208,208
62631,178,178
62632,92,92
62633,343,343
62634,187,187
62635,90,90
62636,120,120
62637,121,121
62638,19,19
62639,76,76
62640,6,6
62641,339,346
62642,101,101
62643,222,222
62644,6,6
62645,58,58
62646,470,470
62647,44,44
62648,258,258
62649,394,394
62650,133,133
62651,63,63
62652,8,8
62653,6,6
62654,61,61
62655,131,131
62656,77,77
62657,2,2
62658,160,160
62659,55,55
62660,311,311
62661,61,61
62662,244,244
62663,54,54
62664,58,58
62665,11,11
62666,6,6
62667,11,11
62668,28,28
62669,51,51
62670,47,47
62671,48,48
62672,82,82
62673,73,73
62674,168,168
62675,11,11
62676,84,84
62677,9,9
62678,179,179
62679,55,55
62680,116,116
62681,154,154
62682,55,55
62683,25,25
62684,51,51
62685,39,39
62686,407,493
62687,11,11
62688,156,156
62689,26,26
62690,10,10
62691,115,115
62692,391,391
62693,61,61
62694,70,70
62695,100,100
62696,177,177
62697,54,54
62698,485,485
62699,68,68
62700,39,39
62701,42,42
62702,169,169
62703,17,17
62704,20,20
62705,33,33
62706,43,43
62707,176,176
62708,153,153
62709,23,23
62710,519,519
62711,21,21
62712,11,11
62713,140,140
62714,44,44
62715,81,81
62716,151,151
62717,176,176
62718,47,47
62719,79,79
62720,44,44
62721,82,82
62722,144,144
62723,223,223
62724,72,72
62725,396,396
62726,18,18
62727,28,28
62728,27,27
62729,283,283
62730,65,65
62731,125,125
62732,103,490
62733,74,74
62734,70,70
62735,12,12
62736,29,29
62737,42,42
62738,41,41
62739,52,52
62740,175,175
62741,184,184
62742,23,23
62743,197,197
62744,151,151
62745,224,224
62746,90,90
62747,110,110
62748,84,84
62749,39,39
62750,62,62
62751,259,259
62752,148,148
62753,74,74
62754,45,45
62755,54,54
62756,63,63
62757,122,122
62758,136,136
62759,129,129
62760,128,128
62761,102,102
62762,199,199
62763,52,52
62764,80,80
62765,218,218
62766,93,93
62767,314,314
62768,224,224
62769,68,68
62770,197,197
62771,47,47
62772,149,149
62773,67,67
62774,138,138
62775,53,53
62776,92,92
62777,70,70
62778,15,15
62779,175,175
62780,11,11
62781,65,65
62782,67,67
62783,69,69
62784,12,12
62785,21,21
62786,167,167
62787,75,75
62788,39,39
62789,76,76
62790,128,128
62791,10,10
62792,63,63
62793,61,61
62794,88,88
62795,64,64
62796,149,149
62797,45,45
62798,192,192
62799,46,46
62800,41,41
62801,38,38
62802,50,50
62803,60,60
62804,55,55
62805,100,100
62806,50,50
62807,141,141
62808,12,12
62809,173,173
62810,11,11
62811,37,37
62812,93,93
62813,144,144
62814,29,29
62815,167,167
62816,533,533
62817,121,121
62818,72,72
62819,8,8
62820,73,73
62821,89,89
62822,25,25
62823,91,91
62824,43,43
62825,108,108
62826,52,52
62827,960,960
62828,261,261
62829,95,95
62830,27,27
62831,534,534
62832,156,156
62833,674,674
62834,286,286
62836,40,40
62838,143,143
62839,165,165
62840,323,323
62842,33,33
62843,84,84
62844,482,482
62845,13,13
62847,62,62
62848,79,79
62850,65,65
62851,102,102
62852,497,497
62853,92,92
62854,27,27
62855,92,92
62857,509,509
62859,493,493
62861,76,76
62863,62,62
62864,78,78
62866,112,112
62867,58,58
62868,108,108
62870,216,216
62872,50,50
62873,41,41
62874,95,95
62875,47,47
62877,50,50
62878,114,114
62879,75,75
62880,93,93
62881,159,159
62882,255,255
62884,57,57
62885,91,91
62886,177,177
62887,92,92
62888,123,123
62889,291,291
62890,93,93
62894,62,62
62897,76,76
62899,1200,1200
62915,38,38
62916,51,51
62917,141,141
62920,753,753
62926,205,205
62929,41,41
62930,561,561
62934,270,270
62936,125,125
62937,88,88
62939,118,118
62940,334,334
62941,580,580
62942,300,300
62943,315,315
62944,44,44
62945,104,104
62946,75,75
62947,56,56
62948,100,100
62949,75,75
62950,74,74
62951,1139,1139
62952,13,13
62953,11,11
62954,123,123
62955,481,481
62956,65,65
62957,195,195
62958,151,151
62959,210,210
62960,158,158
62961,67,67
62962,67,67
62963,140,140
62964,143,143
62967,268,268
62968,291,291
62971,77,77
62972,472,472
62974,111,111
62975,10,10
62976,70,70
62977,19,19
62978,91,91
62979,173,173
62980,78,78
62981,310,310
62982,378,378
62984,10,10
62985,102,102
62987,135,135
62988,140,140
62989,221,221
62990,320,320
62991,450,633
62992,784,784
62994,356,356
62995,114,114
62997,139,139
62998,239,239
63001,10,10
63002,91,91
63003,246,246
63005,81,81
63006,832,832
63008,91,91
63010,238,238
63013,46,46
63014,557,557
63020,494,494
63023,102,102
63024,156,156
63026,24,24
63027,28,28
63028,72,72
63030,246,246
63032,9,9
63033,759,759
63042,51,51
63044,127,127
63045,219,219
63047,71,71
63048,453,453
63055,129,129
63057,147,147
63234,51,51
63235,177,177
63237,326,326
63239,9,279
63240,56,56
63241,11,11
63243,55,55
63244,730,730
63246,172,172
63249,547,547
63252,67,67
63253,325,325
63254,157,157
63256,16,16
63257,64,64
63258,289,289
63260,58,58
63261,58,58
63262,86,86
63263,49,49
63264,50,50
63265,83,83
63266,396,396
63267,128,128
63269,116,116
63270,76,76
63271,88,88
63272,381,381
63273,90,90
63274,671,671
63277,104,104
63278,380,380
63279,97,97
63281,88,88
63283,468,468
63284,185,185
63286,417,417
63287,363,363
63288,106,106
63289,58,58
63290,120,120
63291,441,441
63292,65,65
63293,82,82
63294,100,100
63295,489,489
63296,110,110
63297,10,10
63298,716,716
63299,740,740
63301,25,25
63302,235,235
63303,162,162
63304,46,46
63305,151,151
63306,11,11
63307,41,41
63308,12,12
63309,66,66
63310,510,510
63311,215,215
63312,88,88
63313,33,33
63314,253,253
63315,383,383
63316,31,47
63317,984,984
63318,398,398
63321,12,12
63323,138,138
63325,111,111
63327,175,175
63328,242,242
63330,23,23
63332,639,639
63338,501,501
63340,339,339
63341,30,30
63432,518,518
63434,260,260
63437,209,209
63438,45,45
63439,73,73
63440,130,130
63441,194,194
63443,228,228
63444,1197,1197
63447,188,188
63449,358,358
63452,131,131
63454,100,100
63455,309,309
63457,26,26
63459,236,236
63460,478,478
63462,460,460
63464,91,91
63465,163,163
63466,2568,2568
63471,9,9
63472,351,351
63473,66,66
63474,9,9
63475,268,268
63476,50,50
63477,280,280
63478,59,59
63479,335,335
63480,2298,2298
63481,10,10
63482,38,38
63483,204,354
63484,14,14
63485,12,12
63486,22,22
63487,151,151
63488,76,76
63489,811,811
63490,145,145
63491,57,57
63492,27,27
63493,12,12
63494,190,190
63495,236,236
63496,538,538
63497,81,81
63498,316,316
63499,231,231
63500,406,406
63501,815,815
63502,510,510
63503,345,345
63504,128,128
63505,437,437
63506,165,165
63507,871,871
63508,627,627
63509,36,36
63510,7,7
63511,324,324
63512,250,250
63513,497,497
63514,244,244
63515,1162,1162
63516,69,69
63517,193,193
63518,235,235
63519,26,26
63520,6,6
63521,18,18
63522,22,22
63523,273,273
63524,189,189
63525,330,330
63526,294,294
63527,429,429
63528,326,326
63529,851,851
63530,392,1107
63532,59,958
63534,599,599
63537,644,644
63538,300,300
63539,920,920
63540,915,915
63542,282,282
63543,155,155
63544,155,155
63545,462,462
63546,1242,1242
63547,1334,1334
63548,18,18
63549,30,30
63550,36,36
63552,83,83
63553,33,33
63554,245,245
63555,1048,1048
63556,495,495
63557,497,497
63558,8,8
63559,8,8
63560,184,184
63561,34,34
63562,70,70
63563,51,51
63564,215,215
63565,65,65
63566,2,2
63567,90,90
63568,32,32
63569,59,59
63570,357,357
63571,71,71
63572,75,75
63573,41,41
63574,120,120
63575,44,44
63576,1580,1580
63577,29,29
63578,113,113
63579,68,68
63580,203,203
63581,48,48
63582,4,53
63583,87,87
63584,232,232
63585,99,99
63590,194,194
63591,457,457
63594,1623,1623
63596,99,99
63597,932,932
63600,220,220
63602,214,214
63603,201,201
63605,257,257
63606,407,407
63607,438,438
63610,306,306
63611,215,215
63612,381,381
63613,161,161
63614,665,665
63615,143,144
63617,391,391
63619,301,301
63620,260,260
63621,502,502
63622,1010,1010
63624,452,452
63625,1934,1934
63626,313,313
63627,331,349
63628,312,312
63629,286,286
63630,1656,1656
63631,236,236
63632,71,71
63633,194,194
63634,69,69
63635,139,139
63636,35,35
63637,65,65
63638,19,19
63639,251,475
63640,460,460
63641,52,52
63642,70,70
63643,225,225
63644,441,441
63645,175,175
63646,21,21
63647,398,398
63648,751,751
63649,484,484
63650,141,141
63651,72,72
63652,32,32
63653,147,147
63654,1065,1065
63655,229,229
63656,545,545
63659,417,417
63661,27,27
63662,33,33
63663,73,73
63665,33,33
63666,20,20
63667,364,364
63668,23,23
63669,11,11
63670,297,297
63672,127,127
63673,3533,3533
63674,31,31
63676,46,46
63677,217,217
63678,124,124
63680,168,168
63681,70,70
63682,52,52
63683,63,63
63684,96,96
63685,37,37
63689,268,268
63690,51,51
63694,600,600
63695,117,117
63696,243,243
63697,123,123
63700,284,284
63701,405,405
63703,47,47
63704,54,665
63706,331,331
63707,793,793
63708,24,24
63709,99,99
63710,65,65
63711,71,71
63712,602,602
63715,705,705
63716,194,194
63718,41,41
63719,52,52
63721,202,202
63723,161,161
63725,234,234
63726,760,760
63729,185,185
63730,363,363
63732,89,89
63733,696,696
63734,93,93
63735,6,6
63736,255,255
63737,11,11
63738,1,1
63739,17,17
63740,18,41
63741,14,14
63742,9,9
63743,57,57
63744,20,20
63745,69,69
63746,1,1
63747,32,32
63748,87,87
63749,3,3
63751,90,90
63752,324,324
63753,41,41
63754,29,29
63755,124,124
63756,28,28
63757,22,22
63758,35,35
63759,28,28
63760,40,40
63761,19,19
63762,233,233
63763,291,291
63764,1,1
63765,13,13
63766,25,25
63767,20,20
63768,52,52
63769,11,11
63770,11,11
63771,17,17
63772,36,36
63773,12,12
63774,102,102
63775,47,47
63776,209,209
63777,1,1
63778,50,50
63779,355,408
63780,10,10
63781,51,51
63782,4,4
63783,16,16
63784,50,50
63785,47,47
63786,26,26
63787,36,36
63788,55,55
63789,1,1
63790,55,55
63791,1,1
63792,154,154
63793,30,30
63794,80,80
63795,31,31
63796,76,76
63797,93,93
63798,3,3
63799,40,40
63800,30,30
63801,21,21
63802,777,777
63803,20,20
63804,120,120
63805,40,40
63806,40,40
63807,27,27
63808,64,64
63809,10,10
63810,16,16
63811,19,19
63812,29,29
63813,34,34
63814,46,46
63815,13,13
63816,37,37
63817,150,150
63818,37,37
63819,84,84
63820,15,15
63821,130,130
63822,162,162
63823,64,64
63824,135,135
63825,28,28
63826,22,22
63827,17,17
63828,24,24
63829,9,9
63830,38,38
63831,10,10
63832,77,77
63833,186,186
63834,107,107
63835,347,347
63837,28,28
63839,24,24
63840,47,47
63841,31,31
63842,103,103
63843,45,45
63844,60,60
63845,37,37
63846,144,144
63847,223,223
63848,640,640
63849,96,96
63850,68,68
63851,179,179
63852,54,54
63853,71,71
63854,70,70
63855,68,68
63856,239,239
63857,4,4
63858,26,26
63859,124,124
63860,39,39
63861,103,103
63862,63,63
63863,35,35
63864,349,349
63865,104,104
63866,50,50
63867,376,376
63868,25,25
63869,92,92
63870,41,41
63871,28,28
63872,166,166
63873,1043,1043
63874,132,132
63875,63,63
63876,136,136
63877,132,132
63878,74,74
63879,13,13
63880,182,182
63881,344,344
63882,135,135
63883,63,63
63884,72,72
63885,68,68
63886,231,231
63887,54,54
63888,48,48
63889,74,74
63890,449,449
63891,87,87
63892,291,291
63893,576,576
63894,160,160
63895,100,100
63896,4,65
63897,263,263
63898,87,87
63899,129,129
63900,137,137
63901,19,19
63902,249,249
63903,103,103
63904,21,21
63905,612,612
63906,102,102
63907,48,48
63908,48,48
63909,296,296
63910,39,39
63911,84,84
63912,52,52
63913,106,106
63914,96,96
63915,1066,1066
63916,81,81
63917,98,98
63918,92,93
63919,578,578
63920,131,131
63921,52,52
63922,215,215
63923,159,159
63924,198,198
63925,369,369
63926,55,55
63927,16,16
63928,261,285
63929,86,86
63930,49,49
63931,120,120
63932,64,64
63933,36,36
63934,59,59
63935,87,87
63936,66,66
63937,293,293
63938,199,199
63939,237,237
63940,70,70
63941,319,319
63942,67,67
63943,41,41
63944,318,318
63945,255,255
63946,105,105
63947,278,278
63948,426,426
63949,191,191
63950,422,422
63951,41,41
63952,322,322
63953,11,11
63954,241,241
63955,60,60
63956,96,96
63957,505,505
63958,73,73
63959,76,76
63960,59,59
63961,131,131
63962,42,42
63963,80,80
63964,54,54
63965,28,28
63966,17,17
63967,32,32
63968,98,98
63969,36,36
63970,25,25
63971,20,20
63972,66,66
63973,144,144
63974,87,87
63975,316,316
63976,575,575
63978,77,451
63979,798,798
63981,173,173
63982,65,65
63983,94,94
63984,432,432
63985,172,172
63986,143,143
63988,111,111
63989,81,81
63990,234,234
63991,28,28
63992,105,105
63993,60,60
63995,56,56
63996,348,348
63997,401,401
63998,91,91
63999,61,61
64001,121,121
64002,81,81
64003,54,54
64004,55,55
64005,703,715
64006,174,174
64007,39,39
64016,70,70
64017,188,188
64018,62,62
64019,38,38
64020,76,76
64021,199,199
64022,120,120
64023,15,15
64024,78,78
64025,110,110
64027,61,61
64028,45,45
64029,49,49
64030,111,111
64031,28,28
64073,101,101
64074,40,40
64075,7,7
64076,265,265
64077,22,22
64078,65,65
64079,8,8
64080,24,24
64081,126,126
64082,6,6
64083,37,37
64084,7,7
64085,4,4
64086,8,8
64087,8,8
64088,13,13
64089,8,8
64090,25,25
64091,28,28
64092,23,23
64093,8,8
64094,6,6
64095,77,77
64096,64,64
64097,45,45
64098,8,8
64099,20,20
64100,32,32
64101,8,8
64102,27,27
64103,56,56
64104,8,8
64105,11,11
64106,5,5
64107,4,4
64108,22,22
64109,7,7
64110,122,122
64111,20,20
64113,44,44
64114,100,100
64115,172,172
64116,69,69
64117,8,8
64118,36,36
64119,10,10
64120,20,20
64121,18,18
64122,8,8
64123,18,18
64125,51,51
64126,48,48
64127,8,8
64129,77,77
64130,67,67
64131,15,15
64133,101,101
64134,33,33
64135,20,20
64136,14,14
64137,8,8
64138,10,10
64139,88,88
64140,51,51
64141,6,6
64142,9,9
64143,41,41
64144,56,56
64145,8,8
64146,16,16
64147,3,3
64148,7,7
64149,13,13
64150,6,6
64151,40,40
64152,36,36
64153,5,5
64154,29,29
64155,20,20
64156,15,15
64157,17,17
64158,46,46
64159,15,15
64160,47,47
64161,5,5
64162,8,8
64163,18,18
64164,21,21
64165,88,88
64166,8,8
64167,11,11
64168,1,1
64169,9,9
64170,6,6
64171,21,21
64172,172,172
64173,7,7
64174,5,5
64175,26,26
64176,15,15
64177,119,119
64178,7,7
64179,7,7
64180,32,32
64181,75,75
64182,64,64
64183,27,27
64184,5,5
64185,54,54
64186,51,51
64187,10,10
64188,5,5
64189,81,81
64190,3,3
64191,11,11
64192,14,14
64193,46,46
64194,44,44
64195,3,3
64196,111,111
64197,25,25
